"ID","TOKEN","IS_PUNCT"
"903","Κυρίου","FALSE"
"904","·","TRUE"
"905","θέσθε","FALSE"
"906","ἐν","FALSE"
"907","ταῖς","FALSE"
"908","καρδίαις","FALSE"
"909","ὑμῶν","FALSE"
"910",",","TRUE"
"911","εἰ","FALSE"
"912","ἐπιγνωσθήσεται","FALSE"
"913","ἐπὶ","FALSE"
"914","τῆς","FALSE"
"915","ἃλω","FALSE"
"916",",","TRUE"
"917","καὶ","FALSE"
"918","εἰ","FALSE"
"919","ἔτι","FALSE"
"920","ἡ","FALSE"
"921","ἄμπελος","FALSE"
"922","καὶ","FALSE"
"923","ἡ","FALSE"
"924","συκῆ","FALSE"
"925","καὶ","FALSE"
"926","ἡ","FALSE"
"927","ῥοὰ","FALSE"
"928","καὶ","FALSE"
"929","τὰ","FALSE"
"930","ξύλα","FALSE"
"931","τῆς","FALSE"
"932","ἐλαίας","FALSE"
"933","τὰ","FALSE"
"934","οὐ","FALSE"
"935","φέροντα","FALSE"
"936","καρπόν","FALSE"
"937","·","TRUE"
"938","ἀπὸ","FALSE"
"939","τῆς","FALSE"
"940","ἡμέρας","FALSE"
"941","ταύτης","FALSE"
"942","εὐλογήσω","FALSE"
"943",".","TRUE"
"944","Καὶ","FALSE"
"945","ἐγένετο","FALSE"
"946","λόγος","FALSE"
"947","Κυρίου","FALSE"
"948","ἐκ","FALSE"
"949","δευτέρου","FALSE"
"950","πρὸς","FALSE"
"951","Ἁγγαῖον","FALSE"
"952","τὸν","FALSE"
"953","πρὸφήτην","FALSE"
"954","τετράδι","FALSE"
"955","καὶ","FALSE"
"956","εἰκάδι","FALSE"
"957","τοῦ","FALSE"
"958","μηνὸς","FALSE"
"959","λέγων","FALSE"
"960","Εἰπὸν","FALSE"
"961","πρὸς","FALSE"
"962","Ζοροβάβελ","FALSE"
"963","τὸν","FALSE"
"964","τοῦ","FALSE"
"965","Σαλαθιὴλ","FALSE"
"966","ἐκ","FALSE"
"967","φυλῆς","FALSE"
"968","Ἰούδα","FALSE"
"969","λέγων","FALSE"
"970","Ἐγὼ","FALSE"
"971","σείω","FALSE"
"972","τὸν","FALSE"
"973","οὐρανὸν","FALSE"
"974","καὶ","FALSE"
"975","τὴν","FALSE"
"976","γῆν","FALSE"
"977","καὶ","FALSE"
"978","τὴν","FALSE"
"979","θάλασσαν","FALSE"
"980","καὶ","FALSE"
"981","τὴν","FALSE"
"982","ξηράν","FALSE"
"983",",","TRUE"
"984","καὶ","FALSE"
"985","καταστρέψω","FALSE"
"986","θρόνους","FALSE"
"987","βασιλέων","FALSE"
"988",",","TRUE"
"989","καὶ","FALSE"
"990","ὀλεθρεύσω","FALSE"
"991","δύναμιν","FALSE"
"992","βασιλέων","FALSE"
"993","τῶν","FALSE"
"994","ἐθνῶν","FALSE"
"995",",","TRUE"
"996","καὶ","FALSE"
"997","καταστρέψω","FALSE"
"998","ἄρματα","FALSE"
"999","καὶ","FALSE"
"1000","ἀναβάτας","FALSE"
"1001",",","TRUE"
"1002","καὶ","FALSE"
"1003","καταβήσονται","FALSE"
"1004","ἵπποι","FALSE"
"1005","καὶ","FALSE"
"1006","ἀναβάτοι","FALSE"
"1007","αὐτῶν","FALSE"
"1008","ἕκαστος","FALSE"
"1009","ἐν","FALSE"
"1010","ῥομφαίᾳ","FALSE"
"1011","πρὸς","FALSE"
"1012","τὸν","FALSE"
"1013","ἀδελφὸν","FALSE"
"1014","αὐτοῦ","FALSE"
"1015",".","TRUE"
"1016","ἐν","FALSE"
"1017","τῇ","FALSE"
"1018","ἡμέρᾳ","FALSE"
"1019","ἐκείνῃ","FALSE"
"1020",",","TRUE"
"1021","λέγει","FALSE"
"1022","Κύριος","FALSE"
"1023","Παντοκράτωρ","FALSE"
"1024",",","TRUE"
"1025","λήμψομαί","FALSE"
"1026","σε","FALSE"
"1027","Ζοροβάβελ","FALSE"
"1028","τὸν","FALSE"
"1029","τοῦ","FALSE"
"1030","Σαλαθιὴλ","FALSE"
"1031","τὸν","FALSE"
"1032","δοῦλόν","FALSE"
"1033","μου","FALSE"
"1034",",","TRUE"
"1035","λέγει","FALSE"
"1036","Κύριος","FALSE"
"1037",".","TRUE"
"1038","καὶ","FALSE"
"1039","θήσομαί","FALSE"
"1040","σε","FALSE"
"1041","ὡς","FALSE"
"1042","σφραγῖδα","FALSE"
"1043",",","TRUE"
"1044","διότι","FALSE"
"1045","σέ","FALSE"
"1046","ᾑρέτισα","FALSE"
"1047",",","TRUE"
"1048","λέγει","FALSE"
"1049","Κύριος","FALSE"
"1050","Παντοκράτωρ","FALSE"
"1051",".","TRUE"
